customer_id,age,gender_cd,region_size,foreign_flg,entrepreneur_flg,auto_flg,traveler_flg,partnership_flg,child_amt,realty_type,segment_cd,bundle_nm,confirmed_income,predicted_income,product_cd,functional_cd,finish_dttm,state_talk_time_sec,wo_hit_status_result_desc,wo_hit_status_reason_desc,employee_id,emp_age,emp_age_new,emp_gender_cd,emp_children_cnt,emp_work_months_cnt,emp_citizenship_country_cd,emp_marital_status_cd,success_flg,day_of_week,holiday_flg,product,function,auto_and_entrepreneur_flg,region_category,age_group,age_group_dummies,age_difference,marital_status,work_experience_status,pro_flg
348640309,43.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,1.0,t_10 (40),Без подписки,,,Credit Cards,Preapprove,2023-04-28,59.0,"Дозвон, Отказ",Кредитная карта не нужна,109997.0,67.0,65.0,0.0,,35.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,24.0,с партнером с детьми,сеньор,0
279234019,44.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,0.0,t_06 (28),Pro,,14823.5,Cash Loan,Upsell,2024-02-24,74.0,"Дозвон, Отказ",Кредит уже не нужен,36735.0,61.0,60.0,0.0,,85.0,,,0,5,1,Кредит,Продажи и предложения,0.0,1,35-49,3.0,17.0,с партнером с детьми,сеньор,1
448725898,45.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_10 (40),Без подписки,,,Credit Cards,Preapprove,2022-08-22,182.0,"Дозвон, Успешно",Назначена встреча,157519.0,20.0,18.0,,,1.0,,,1,0,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,25.0,одинокий,новичок,0
77365551,33.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_02 (8),Без подписки,,23732.7,MVNO,Cold,2024-09-27,20.0,"Дозвон, Отказ",Не интересно,205474.0,20.0,19.0,1.0,,15.0,,,0,4,0,Страхование и услуги,Продажи и предложения,0.0,1,25-34,2.0,13.0,с партнером без детей,опытный,0
265352707,33.0,1.0,town,0.0,0.0,1.0,0.0,0.0,0.0,0.0,t_07 (29),Без подписки,,,Credit Cards,Preapprove,2023-05-23,70.0,"Дозвон, Отказ",Кредитная карта не нужна,187772.0,20.0,19.0,0.0,,3.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,13.0,одинокий,новичок,0
451155112,46.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,1.0,0.0,u_06 (23),Без подписки,9150.08,,Credit Cards,Preapprove,2023-10-19,8.0,"Дозвон, Отказ",Отказ прослушать предложение,229294.0,20.0,19.0,0.0,,0.0,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,26.0,с партнером с детьми,новичок,0
478422794,60.0,0.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,1.0,u_03 (13),Без подписки,,19751.8,Credit Cards,Preapprove,2024-08-01,24.0,"Дозвон, Отказ",Отказ прослушать предложение,109889.0,24.0,23.0,1.0,,55.0,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,36.0,одинокий,сеньор,0
348220264,34.0,0.0,town,0.0,0.0,1.0,0.0,0.0,0.0,0.0,t_07 (29),Без подписки,,,Credit Cards,Preapprove,2023-08-01,112.0,"Дозвон, Отказ",Кредитная карта не нужна,138455.0,24.0,23.0,0.0,,14.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,10.0,одинокий,опытный,0
344624181,33.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,1.0,u_04 (14),Без подписки,,,Credit Cards,Preapprove,2023-11-28,221.0,"Дозвон, Успешно",Назначена встреча,108145.0,49.0,48.0,0.0,,27.0,,,1,1,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,16.0,с партнером без детей,сеньор,0
270827703,29.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,1.0,u_10 (35),Без подписки,,,MVNO,Afterfilling,2023-08-30,59.0,"Дозвон, Отказ",Нет продаж,168175.0,22.0,21.0,1.0,,10.0,,,0,2,0,Страхование и услуги,Другое,0.0,1,25-34,2.0,7.0,с партнером без детей,опытный,0
387443852,42.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,1.0,1.0,u_06 (23),Pro,,,Mortgage Insurance,Afterfilling,2024-01-30,55.0,"Дозвон, Успешно",Полис оплачен,234754.0,42.0,41.0,0.0,,2.0,Россия,Холост/не замужем,1,1,0,Страхование и услуги,Другое,0.0,1,35-49,3.0,0.0,с партнером с детьми,новичок,1
138770378,35.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,1.0,m_04 (11),Pro,,,Credit Cards,Preapprove,2022-07-08,58.0,"Дозвон, Отказ",Кредит уже не нужен,4747.0,44.0,41.0,0.0,,93.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,9.0,с партнером без детей,сеньор,1
363638625,35.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_10 (40),Без подписки,,,Credit Cards,Preapprove,2023-11-16,48.0,"Дозвон, Отказ",Кредитная карта не нужна,210791.0,27.0,26.0,0.0,,,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,8.0,с партнером без детей,сеньор,0
510787755,21.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_12 (44),Pro,,9323.5,Cash Loan,Upsell,2024-03-24,43.0,"Дозвон, Отказ",Кредит уже не нужен,210248.0,37.0,37.0,0.0,,8.0,Россия,Холост/не замужем,0,6,1,Кредит,Продажи и предложения,0.0,1,14-24,1.0,16.0,с партнером без детей,опытный,1
366060108,29.0,0.0,town,0.0,1.0,1.0,0.0,1.0,0.0,1.0,t_02 (8),Без подписки,,,Credit Cards,Preapprove,2023-05-19,34.0,"Дозвон, Отказ",Кредитная карта не нужна,109616.0,35.0,33.0,0.0,,32.0,,,0,4,0,Кредитная карта,Продажи и предложения,1.0,1,25-34,2.0,6.0,с партнером без детей,сеньор,0
312047385,18.0,1.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u_09 (32),Pro,,12176.4,Credit Cards,Preapprove,2024-07-29,20.0,"Дозвон, Отказ",Кредитная карта не нужна,251163.0,19.0,18.0,0.0,,6.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,1.0,одинокий,опытный,1
66416159,66.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,0.0,t_08 (30),Без подписки,,,Cash Loan,Preapprove,2023-10-02,19.0,"Дозвон, Отказ",Кредит уже не нужен,184241.0,43.0,42.0,0.0,,8.0,,,0,0,0,Кредит,Продажи и предложения,1.0,1,65+,5.0,23.0,с партнером без детей,опытный,0
374008764,38.0,0.0,urban,0.0,0.0,1.0,0.0,1.0,1.0,1.0,u_04 (14),Pro,,15823.5,Cash Loan,Preapprove,2024-05-10,41.0,"Дозвон, Отказ",Кредит уже не нужен,264573.0,25.0,24.0,0.0,,1.0,,,0,4,0,Кредит,Продажи и предложения,0.0,1,35-49,3.0,13.0,с партнером с детьми,новичок,1
190658356,24.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_05 (19),Без подписки,,,Cash Loan,Upsell,2023-09-20,60.0,"Дозвон, Отказ",Другое,199708.0,44.0,43.0,0.0,,4.0,,,0,2,0,Кредит,Продажи и предложения,0.0,1,14-24,1.0,20.0,с партнером без детей,новичок,0
348012005,28.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_09 (32),Без подписки,,,Credit Cards,Preapprove,2024-03-29,18.0,"Дозвон, Отказ",Кредитная карта не нужна,258084.0,25.0,24.0,1.0,,1.0,Россия,Холост/не замужем,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,3.0,с партнером без детей,новичок,0
307139944,53.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_03 (13),Без подписки,,,Credit Cards,Preapprove,2023-04-21,107.0,"Дозвон, Отказ",Кредитная карта не нужна,109616.0,35.0,33.0,0.0,,31.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,18.0,с партнером без детей,сеньор,0
192579066,53.0,0.0,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r_06 (33),Без подписки,,13955.28,Credit Cards,Preapprove,2024-05-18,119.0,"Дозвон, Отказ",Кредитная карта не нужна,257775.0,21.0,21.0,0.0,,2.0,,,0,5,1,Кредитная карта,Продажи и предложения,0.0,0,50-64,4.0,32.0,одинокий,новичок,0
273092801,41.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,1.0,t_04 (16),Без подписки,,,Credit Cards,Preapprove,2024-04-02,22.0,"Дозвон, Отказ",Кредитная карта не нужна,231848.0,20.0,19.0,0.0,,6.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,21.0,с партнером с детьми,опытный,0
137000732,31.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_07 (29),Без подписки,,,Credit Cards,Preapprove,2024-02-26,13.0,"Дозвон, Отказ",Отказ прослушать предложение,256772.0,57.0,56.0,1.0,,0.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,26.0,с партнером без детей,новичок,0
80716595,57.0,1.0,rural,0.0,0.0,1.0,0.0,1.0,0.0,0.0,r_05 (24),Без подписки,,16393.5,Credit Cards,Preapprove,2024-01-19,36.0,"Дозвон, Отказ",Не звонить,231855.0,20.0,19.0,0.0,,3.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,0,50-64,4.0,37.0,с партнером без детей,новичок,0
399661428,58.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,0.0,m_03 (9),Без подписки,,13323.5,MVNO,Cold,2022-10-04,94.0,"Дозвон, Отказ",Отказ прослушать предложение,162246.0,29.0,27.0,,,1.0,,,0,1,0,Страхование и услуги,Продажи и предложения,0.0,1,50-64,4.0,29.0,с партнером без детей,новичок,0
363179418,23.0,0.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,0.0,u_05 (17),Без подписки,,16814.81,Credit Cards,Preapprove,2024-05-30,5.0,"Дозвон, Отказ",Не звонить,109957.0,31.0,31.0,0.0,,38.0,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,8.0,с партнером без детей,сеньор,0
136840221,41.0,0.0,town,0.0,1.0,1.0,0.0,1.0,1.0,1.0,t_07 (29),Без подписки,,13323.5,Cash Loan,Agreement,2023-12-29,51.0,"Дозвон, Отказ",Кредит уже не нужен,30316.0,38.0,37.0,0.0,,86.0,,,0,4,0,Кредит,Другое,1.0,1,35-49,3.0,3.0,с партнером с детьми,сеньор,0
399316233,20.0,0.0,town,0.0,1.0,0.0,0.0,0.0,0.0,0.0,t_02 (8),Без подписки,,,MVNO,Afterfilling,2022-10-03,325.0,"Дозвон, Успешно",Назначена встреча,6745.0,50.0,48.0,0.0,,67.0,,,1,0,0,Страхование и услуги,Другое,0.0,1,14-24,1.0,30.0,одинокий,сеньор,0
383061717,47.0,1.0,msk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,m_08 (21),Pro,,17137.7,MVNO,Afterfilling,2024-09-27,49.0,"Дозвон, Отказ",Не интересно,39044.0,28.0,28.0,0.0,,71.0,,,0,4,0,Страхование и услуги,Другое,0.0,1,35-49,3.0,19.0,одинокий,сеньор,1
448982392,39.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_07 (29),Без подписки,,,Credit Cards,Preapprove,2023-09-22,45.0,"Дозвон, Отказ",Кредитная карта не нужна,210011.0,43.0,41.0,0.0,,2.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,4.0,с партнером с детьми,новичок,0
82290583,37.0,1.0,town,0.0,1.0,1.0,0.0,1.0,1.0,1.0,t_04 (16),Pro,,,Cash Loan,Upsell,2023-04-28,96.0,"Дозвон, Отказ",Высокая ставка по кредиту,183947.0,46.0,44.0,0.0,,3.0,,,0,4,0,Кредит,Продажи и предложения,1.0,1,35-49,3.0,9.0,с партнером с детьми,новичок,1
423304857,22.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_09 (36),Pro,13323.5,12254.37,Cash Loan,Agreement,2024-06-03,21.0,"Дозвон, Отказ",Кредит уже не нужен,191799.0,47.0,46.0,0.0,,13.0,,,0,0,0,Кредит,Другое,0.0,1,14-24,1.0,25.0,с партнером без детей,опытный,1
347794221,24.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_05 (19),Pro,,12823.5,Cash Loan,Preapprove,2022-10-06,56.0,"Дозвон, Отказ",Кредит уже не нужен,110471.0,24.0,21.0,,,3.0,,,0,3,0,Кредит,Продажи и предложения,0.0,1,14-24,1.0,0.0,с партнером без детей,новичок,1
310060823,28.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,0.0,t_02 (8),Без подписки,,,Credit Cards,Afterfilling,2022-10-13,18.0,"Дозвон, Отказ",Отказ прослушать предложение,168974.0,22.0,20.0,,,0.0,,,0,3,0,Кредитная карта,Другое,1.0,1,25-34,2.0,6.0,с партнером без детей,новичок,0
505678705,36.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_07 (29),Без подписки,,,MVNO,Afterfilling,2024-05-14,72.0,"Дозвон, Отказ",Устраивает свой оператор,207016.0,21.0,20.0,,,10.0,,,0,1,0,Страхование и услуги,Другое,0.0,1,35-49,3.0,15.0,с партнером с детьми,опытный,0
125031607,65.0,0.0,msk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m_09 (25),Без подписки,,14433.7,Credit Cards,Preapprove,2024-08-05,45.0,"Дозвон, Отказ",Кредитная карта не нужна,184018.0,23.0,22.0,0.0,,2.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,65+,5.0,42.0,одинокий,новичок,0
176291833,39.0,0.0,urban,0.0,1.0,0.0,0.0,1.0,2.0,1.0,u_01 (3),Без подписки,,10823.5,Credit Cards,Reutilization,2023-09-01,85.0,"Дозвон, Отказ",Отказ от использования КК,40200.0,46.0,45.0,0.0,,109.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,7.0,с партнером с детьми,сеньор,0
571768420,35.0,0.0,urban,0.0,0.0,0.0,0.0,0.0,2.0,0.0,u_10 (35),Без подписки,,,Debit Cards,Utilization,2024-04-07,144.0,"Дозвон, Отказ",Воспользуется при необходимости,191315.0,22.0,22.0,0.0,,,,,0,6,1,Дебетовая карта,Продажи и предложения,0.0,1,35-49,3.0,13.0,одинокий с детьми,сеньор,0
172644897,43.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,1.0,1.0,m_01 (1),Без подписки,,,Credit Cards,Preapprove,2022-12-12,45.0,"Дозвон, Отказ",Кредитная карта не нужна,142362.0,55.0,53.0,0.0,,61.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,12.0,с партнером с детьми,сеньор,0
366005876,37.0,0.0,town,0.0,0.0,1.0,0.0,0.0,0.0,0.0,t_07 (29),Без подписки,,,MVNO,Cold,2023-12-15,2.0,"Дозвон, Отказ",Отказ прослушать предложение,114442.0,31.0,30.0,0.0,,27.0,,,0,4,0,Страхование и услуги,Продажи и предложения,0.0,1,35-49,3.0,6.0,одинокий,сеньор,0
508010831,44.0,0.0,town,0.0,1.0,0.0,0.0,1.0,0.0,1.0,t_06 (28),Без подписки,,,Credit Cards,Utilization,2023-06-20,129.0,"Дозвон, Успешно",Готов использовать карту,40894.0,41.0,40.0,0.0,,96.0,,,1,1,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,3.0,с партнером без детей,сеньор,0
213369938,29.0,0.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,1.0,m_07 (18),Pro,,,Casco,Afterfilling,2022-01-10,103.0,"Дозвон, Успешно",Оплатит на встрече,871.0,50.0,47.0,,,54.0,,,1,0,0,Страхование и услуги,Другое,0.0,1,25-34,2.0,21.0,с партнером без детей,сеньор,1
496580925,31.0,1.0,urban,0.0,0.0,1.0,0.0,0.0,0.0,0.0,u_07 (27),Pro,,18722.3,MVNO,Afterfilling,2024-09-11,19.0,"Дозвон, Отказ",Не интересно,205492.0,33.0,32.0,0.0,,15.0,,,0,2,0,Страхование и услуги,Другое,0.0,1,25-34,2.0,2.0,одинокий,опытный,1
432022381,32.0,0.0,rural,0.0,0.0,1.0,0.0,1.0,0.0,0.0,r_04 (22),Pro,,,Credit Cards,Preapprove,2023-05-15,57.0,"Дозвон, Отказ",Кредитная карта не нужна,201072.0,24.0,24.0,0.0,,0.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,0,25-34,2.0,8.0,с партнером без детей,новичок,1
130995859,36.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_01 (4),Без подписки,,25823.5,MVNO,Cold,2024-05-25,19.0,"Дозвон, Отказ",Не интересно,248451.0,49.0,48.0,0.0,,3.0,Россия,Холост/не замужем,0,5,1,Страхование и услуги,Продажи и предложения,0.0,1,35-49,3.0,13.0,с партнером без детей,новичок,0
299252501,40.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,0.0,u_07 (27),Pro,,14480.97,Cash Loan,Preapprove,2024-02-29,73.0,"Дозвон, Отказ",Отказ по всем продуктам,136943.0,27.0,27.0,0.0,,80.0,,,0,3,0,Кредит,Продажи и предложения,0.0,1,35-49,3.0,13.0,с партнером без детей,сеньор,1
380698894,36.0,1.0,town,0.0,1.0,1.0,0.0,0.0,0.0,0.0,t_04 (16),Без подписки,,,Credit Cards,Preapprove,2024-04-29,15.0,"Дозвон, Отказ",Кредитная карта не нужна,255720.0,49.0,48.0,0.0,,2.0,,,0,0,0,Кредитная карта,Продажи и предложения,1.0,1,35-49,3.0,13.0,одинокий,новичок,0
306589211,24.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,0.0,u_05 (17),Без подписки,8667.67,11823.5,Secured Loan,Agreement,2023-08-19,77.0,"Дозвон, Отказ",Кредит уже не нужен,7004.0,36.0,35.0,0.0,,28.0,,,0,5,1,Кредит,Другое,0.0,1,14-24,1.0,12.0,с партнером без детей,сеньор,0
27256986,45.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,0.0,t_10 (40),Pro,,,Credit Cards,Preapprove,2023-11-22,84.0,"Дозвон, Отказ",Кредитная карта не нужна,110063.0,27.0,26.0,0.0,,36.0,,,0,2,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,18.0,с партнером с детьми,сеньор,1
351836409,31.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_04 (16),Pro,13528.34,,MVNO,Cold,2022-04-29,68.0,"Дозвон, Отказ",Отказ прослушать предложение,6745.0,50.0,48.0,0.0,,62.0,,,0,4,0,Страхование и услуги,Продажи и предложения,0.0,1,25-34,2.0,19.0,с партнером без детей,сеньор,1
472741382,50.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,1.0,t_11 (42),Без подписки,,,Credit Cards,Preapprove,2023-06-16,51.0,"Дозвон, Отказ",Кредитная карта не нужна,110118.0,40.0,39.0,0.0,,,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,10.0,с партнером с детьми,сеньор,0
333200956,29.0,0.0,urban,0.0,0.0,1.0,0.0,1.0,1.0,1.0,u_04 (14),Без подписки,,,Cash Loan,Preapprove,2024-05-14,22.0,"Дозвон, Отказ",Кредит уже не нужен,40853.0,33.0,32.0,0.0,,51.0,,Женат/замужем,0,1,0,Кредит,Продажи и предложения,0.0,1,25-34,2.0,4.0,с партнером с детьми,сеньор,0
265730233,36.0,1.0,rural,0.0,0.0,0.0,0.0,1.0,0.0,0.0,r_07 (37),Без подписки,,,Investment,Utilization,2023-03-29,27.0,"Дозвон, Отказ",Отказ от диалога,158672.0,22.0,21.0,1.0,,8.0,,,0,2,0,Инвестиции,Продажи и предложения,0.0,0,35-49,3.0,14.0,с партнером без детей,опытный,0
153756946,59.0,1.0,urban,0.0,0.0,1.0,0.0,0.0,0.0,1.0,u_08 (31),Без подписки,,,Credit Cards,Preapprove,2023-05-19,47.0,"Дозвон, Отказ",Кредитная карта не нужна,194773.0,45.0,43.0,0.0,,1.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,14.0,одинокий,новичок,0
532682516,14.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_12 (44),Без подписки,,,MVNO,Afterfilling,2024-05-31,92.0,"Дозвон, Отказ",Другое,205474.0,20.0,19.0,1.0,,11.0,,,0,4,0,Страхование и услуги,Другое,0.0,1,14-24,1.0,6.0,одинокий,опытный,0
507768013,40.0,0.0,town,0.0,1.0,0.0,0.0,0.0,0.0,1.0,t_07 (29),Без подписки,,,Debit Cards,Utilization,2023-06-19,70.0,"Дозвон, Отказ",Не знает когда будет пользоваться,191315.0,22.0,21.0,0.0,,,,,0,0,0,Дебетовая карта,Продажи и предложения,0.0,1,35-49,3.0,18.0,одинокий,сеньор,0
109869120,31.0,0.0,rural,0.0,1.0,1.0,0.0,1.0,0.0,0.0,r_04 (22),Без подписки,,,MVNO,Cold,2023-12-18,12.0,"Дозвон, Отказ",Отказ прослушать предложение,114442.0,31.0,30.0,0.0,,27.0,,,0,0,0,Страхование и услуги,Продажи и предложения,1.0,0,25-34,2.0,0.0,с партнером без детей,сеньор,0
298660477,38.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_01 (4),Без подписки,,,Cash Loan,Upsell,2022-02-11,107.0,"Дозвон, Отказ",Кредит уже не нужен,24136.0,36.0,34.0,0.0,,72.0,,,0,4,0,Кредит,Продажи и предложения,0.0,1,35-49,3.0,2.0,с партнером без детей,сеньор,0
278272151,34.0,1.0,urban,0.0,0.0,1.0,0.0,0.0,0.0,0.0,u_04 (14),Pro,18823.5,,Cash Loan,Upsell,2024-01-18,115.0,"Дозвон, Отказ",Высокая ставка по кредиту,214292.0,27.0,26.0,1.0,,5.0,Россия,Холост/не замужем,0,3,0,Кредит,Продажи и предложения,0.0,1,25-34,2.0,7.0,одинокий,новичок,1
170648495,23.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_09 (36),Pro,,,MVNO,Afterfilling,2024-02-29,70.0,"Дозвон, Отказ",Другое,207016.0,21.0,20.0,,,8.0,,,0,3,0,Страхование и услуги,Другое,0.0,1,14-24,1.0,2.0,с партнером без детей,опытный,1
374397944,20.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_12 (44),Без подписки,,,Credit Cards,Preapprove,2024-02-25,61.0,"Дозвон, Отказ",Кредитная карта не нужна,248451.0,49.0,48.0,0.0,,0.0,Россия,Холост/не замужем,0,6,1,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,29.0,одинокий,новичок,0
422139965,21.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,1.0,u_09 (32),Pro,,13098.05,Secured Loan,Upsell,2024-10-26,15.0,"Дозвон, Отказ",Третье лицо,278845.0,22.0,22.0,0.0,,4.0,,,0,5,1,Кредит,Продажи и предложения,0.0,1,14-24,1.0,1.0,с партнером без детей,новичок,1
84508517,35.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_02 (8),Без подписки,,,Cash Loan,Upsell,2023-02-09,250.0,"Дозвон, Успешно",Upsell на КНЗ,186168.0,40.0,38.0,1.0,,0.0,,,1,3,0,Кредит,Продажи и предложения,0.0,1,35-49,3.0,5.0,с партнером без детей,новичок,0
152082158,35.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,1.0,t_07 (29),Без подписки,,,Credit Cards,Preapprove,2023-02-16,19.0,"Дозвон, Отказ",Третье лицо,179591.0,43.0,41.0,0.0,,2.0,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,8.0,с партнером с детьми,новичок,0
410191487,30.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_02 (8),Pro,16804.73,,Cash Loan,Activation,2023-09-29,86.0,"Дозвон, Отказ",Не устраивает ставка,203416.0,38.0,37.0,0.0,,4.0,,,0,4,0,Кредит,Другое,0.0,1,25-34,2.0,8.0,с партнером без детей,новичок,1
388849565,20.0,0.0,town,0.0,1.0,1.0,0.0,1.0,0.0,1.0,t_02 (8),Без подписки,,22823.5,Cash Loan,Upsell,2022-09-14,29.0,"Дозвон, Отказ",Кредит уже не нужен,141821.0,38.0,36.0,,,3.0,,,0,2,0,Кредит,Продажи и предложения,1.0,1,14-24,1.0,18.0,с партнером без детей,новичок,0
371385316,42.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,1.0,t_07 (29),Pro,,13584.2,Credit Cards,Utilization,2024-07-13,176.0,"Дозвон, Успешно",Успешно,97044.0,54.0,53.0,0.0,,37.0,,,1,5,1,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,12.0,одинокий,сеньор,1
144091470,25.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_09 (36),Pro,12142.6,13215.1,Credit Cards,Downsell,2024-07-17,173.0,"Дозвон, Отказ",Кредитная карта не нужна,203268.0,25.0,24.0,0.0,,13.0,,,0,2,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,0.0,с партнером без детей,опытный,1
296606344,41.0,1.0,rural,0.0,0.0,0.0,0.0,1.0,0.0,1.0,r_03 (20),Без подписки,,,Credit Cards,Preapprove,2023-06-25,107.0,"Дозвон, Отказ",Кредитная карта не нужна,202728.0,23.0,22.0,1.0,,1.0,,,0,6,1,Кредитная карта,Продажи и предложения,0.0,0,35-49,3.0,18.0,с партнером без детей,новичок,0
524315270,63.0,1.0,msk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,m_09 (25),Без подписки,,,Cash Loan,Preapprove,2023-09-22,72.0,"Дозвон, Отказ",Третье лицо,184241.0,43.0,42.0,0.0,,8.0,,,0,4,0,Кредит,Продажи и предложения,0.0,1,50-64,4.0,20.0,одинокий,опытный,0
166170186,35.0,0.0,urban,0.0,1.0,1.0,0.0,1.0,3.0,1.0,u_04 (14),Pro,,22823.5,Credit Cards,Preapprove,2022-11-23,25.0,"Дозвон, Отказ",Отказ прослушать предложение,174824.0,37.0,35.0,,,0.0,,,0,2,0,Кредитная карта,Продажи и предложения,1.0,1,35-49,3.0,2.0,с партнером с детьми,новичок,1
160793331,23.0,0.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,m_07 (18),Pro,,,Credit Cards,Preapprove,2024-05-01,20.0,"Дозвон, Отказ",Отказ по всем продуктам,252797.0,23.0,23.0,0.0,,2.0,,,0,2,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,0.0,с партнером без детей,новичок,1
285159272,26.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_05 (19),Без подписки,,,Credit Cards,Preapprove,2023-07-25,54.0,"Дозвон, Отказ",Кредитная карта не нужна,208001.0,19.0,18.0,1.0,,1.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,7.0,с партнером с детьми,новичок,0
479519112,16.0,1.0,msk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_11 (34),Pro,,12951.7,MVNO,Afterfilling,2024-09-25,34.0,"Дозвон, Отказ",Не интересно,205492.0,33.0,32.0,0.0,,15.0,,,0,2,0,Страхование и услуги,Другое,0.0,1,14-24,1.0,17.0,одинокий,опытный,1
