Unnamed: 0,customer_id,age,gender_cd,region_size,foreign_flg,entrepreneur_flg,auto_flg,traveler_flg,partnership_flg,child_amt,realty_type,segment_cd,bundle_nm,confirmed_income,predicted_income,product_cd,functional_cd,finish_dttm,state_talk_time_sec,wo_hit_status_result_desc,wo_hit_status_reason_desc,employee_id,emp_age,emp_age_new,emp_gender_cd,emp_children_cnt,emp_work_months_cnt,emp_citizenship_country_cd,emp_marital_status_cd,day_of_week,holiday_flg,approval_flg,bundle_flg,segment_region
15535,380679610,39.0,1.0,,,,,,,,,,Без подписки,,13823.5,Cash Loan,Incoming,2023-06-08,372.0,"Дозвон, Успешно",Отказ после БКИ,193990.0,35.0,34.0,0.0,,2.0,,,3,0,1,0,
15536,195664141,26.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,u_05 (17),Без подписки,,16077.11,Cash Loan,Preapprove,2023-11-03,52.0,"Дозвон, Отказ",Кредит уже не нужен,174508.0,45.0,44.0,0.0,,11.0,,,4,0,0,0,1.0
15537,452538367,33.0,0.0,,,,,,,,,,Без подписки,,,Cash Loan,Afterfilling,2023-08-09,29.0,"Дозвон, Отказ",Левый контакт,145857.0,48.0,47.0,0.0,,66.0,,,2,0,0,0,
15538,171158279,60.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_08 (30),Pro,,17314.1,Cash Loan,Preapprove,2024-07-04,38.0,"Дозвон, Отказ",Кредит уже не нужен,252736.0,51.0,50.0,0.0,,5.0,,,3,0,0,1,0.0
15539,181484908,43.0,1.0,msk,0.0,1.0,1.0,0.0,1.0,2.0,Квартира,m_04 (11),Без подписки,,17823.5,Osago,Prolongation,2022-12-12,142.0,"Дозвон, Успешно","Пролонгирован: КАСКО, ОСАГО",42881.0,25.0,27.0,0.0,0.0,40.0,,,0,0,1,0,1.0
15540,468566299,52.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_11 (42),Без подписки,,,Credit Cards,Preapprove,2023-09-06,87.0,"Дозвон, Отказ",Кредитная карта не нужна,201072.0,24.0,24.0,0.0,,4.0,,,2,0,0,0,0.0
15541,146743684,38.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,t_04 (16),Premium,,16644.03,Credit Cards,Downsell,2023-12-29,22.0,"Дозвон, Отказ",Не звонить,142362.0,55.0,54.0,0.0,,74.0,,,4,0,0,1,0.0
15542,454417145,29.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,u_09 (32),Pro,,,Credit Cards,Preapprove,2023-05-25,18.0,"Дозвон, Отказ",Кредитная карта не нужна,109616.0,35.0,33.0,0.0,,32.0,,,3,0,0,1,1.0
15543,449261094,63.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-12-27,330.0,"Дозвон, Успешно",Назначена встреча,109997.0,67.0,65.0,0.0,,31.0,,,1,0,1,0,
15544,482022371,31.0,0.0,town,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,t_07 (29),Pro,,,Credit Cards,Preapprove,2023-08-14,35.0,"Дозвон, Отказ",Кредитная карта не нужна,222279.0,20.0,19.0,0.0,,,,,0,0,0,1,0.0
15545,295487459,24.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-02-09,19.0,"Дозвон, Отказ",Кредитная карта не нужна,252736.0,51.0,50.0,0.0,,0.0,,,4,0,0,0,
15546,425925954,44.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_06 (28),Pro,,13252.5,Secured Loan,Upsell,2024-08-07,86.0,"Дозвон, Отказ",Другое,215719.0,27.0,29.0,1.0,,11.0,,,2,0,0,1,0.0
15547,454335790,34.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_07 (29),Pro,,,MVNO,Incoming,2024-05-30,217.0,"Дозвон, Отказ",Другое,6745.0,50.0,50.0,0.0,,87.0,,,3,0,0,1,0.0
15548,138187739,38.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-08-29,22.0,"Дозвон, Отказ",Отказ прослушать предложение,161319.0,21.0,19.0,,,0.0,,,0,0,0,0,
15549,285937635,43.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,m_01 (1),Premium,,,Cash Loan,Preapprove,2023-11-28,20.0,"Дозвон, Отказ",Кредит уже не нужен,205492.0,33.0,32.0,0.0,,5.0,,,1,0,0,1,1.0
15550,485839900,18.0,,urban,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,u_02 (5),Без подписки,,,Cash Loan,Afterfilling,2023-11-21,41.0,"Дозвон, Отказ",Нет потребности в кредите,203268.0,25.0,24.0,0.0,,5.0,,,1,0,0,0,1.0
15551,517083397,43.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2024-05-20,11.0,"Дозвон, Отказ",Отказ прослушать предложение,189269.0,48.0,47.0,0.0,,,,,0,0,0,0,
15552,433729250,62.0,0.0,town,0.0,1.0,1.0,0.0,1.0,1.0,Квартира,t_08 (30),Без подписки,,,Credit Cards,Preapprove,2023-10-09,5.0,"Дозвон, Отказ",Отказ прослушать предложение,232912.0,20.0,20.0,0.0,,,,,0,0,0,0,0.0
15553,454313571,36.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,t_07 (29),Без подписки,,,Credit Cards,Meeting,2022-11-17,39.0,"Дозвон, Отказ",Не нужен продукт,129118.0,25.0,26.0,0.0,,20.0,,,3,0,0,0,0.0
15554,118207390,31.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_07 (29),Без подписки,,12115.95,Credit Cards,Utilization,2024-01-09,155.0,"Дозвон, Отказ",Воспользуется при необходимости,40200.0,46.0,45.0,0.0,,113.0,,,1,0,0,0,0.0
15555,353102327,23.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,BAF,2022-04-05,136.0,"Дозвон, Отказ",Не хочет ДК,109443.0,35.0,33.0,,,10.0,,,1,0,0,0,
15556,540489763,38.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_07 (29),Без подписки,,,Debit Cards,Meeting,2024-02-06,,"Дозвон, Отказ",Не устраивают условия доставки,239576.0,57.0,56.0,0.0,,2.0,,,1,0,0,0,0.0
15557,375597976,38.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_04 (16),Без подписки,,18877.7,Credit Cards,Downsell,2024-03-18,52.0,"Дозвон, Отказ",Кредитная карта не нужна,242798.0,21.0,52.0,0.0,,76.0,,,0,0,0,0,0.0
15558,291275780,28.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Жилой дом,t_05 (19),Без подписки,,,Credit Cards,Reutilization,2023-05-18,113.0,"Дозвон, Отказ",Отказ от использования КК,189878.0,24.0,23.0,0.0,,2.0,,,3,0,0,0,0.0
15559,135757479,25.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_02 (8),Без подписки,,,MVNO,Cold,2022-07-12,28.0,"Дозвон, Отказ",Другое,143610.0,30.0,27.0,,,3.0,,,1,0,0,0,0.0
15560,523855964,43.0,1.0,town,0.0,1.0,1.0,0.0,1.0,1.0,Квартира,t_04 (16),Без подписки,,,Credit Cards,Preapprove,2024-04-26,103.0,"Дозвон, Отказ",Кредитная карта не нужна,266986.0,22.0,21.0,0.0,,0.0,,,4,0,0,0,0.0
15562,281895109,36.0,1.0,,,,,,,,,,Pro,8200.65,,Credit Cards,Preapprove,2022-12-20,43.0,"Дозвон, Отказ",Кредитная карта не нужна,136943.0,27.0,25.0,0.0,,66.0,,,1,0,0,1,
15563,373957819,34.0,0.0,town,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,t_04 (16),Без подписки,,,Cash Loan,Incoming,2023-10-05,220.0,"Дозвон, Успешно",Встреча не назначена,30316.0,38.0,37.0,0.0,,83.0,,,3,0,1,0,0.0
15565,264947178,27.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_07 (29),Без подписки,,,Car Loan,Preapprove,2023-01-10,43.0,"Дозвон, Отказ",Кредит уже не нужен,130577.0,58.0,56.0,0.0,,12.0,,,1,0,0,0,0.0
15567,485851204,53.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2024-10-14,42.0,"Дозвон, Отказ",Дебетовая карта не нужна,170025.0,24.0,24.0,0.0,,15.0,,,0,0,0,0,
15569,3173747,34.0,1.0,msk,0.0,0.0,0.0,0.0,1.0,2.0,Квартира,m_04 (11),Pro,,24278.6,Cash Loan,Upsell,2023-10-28,62.0,"Дозвон, Отказ",Другое,203268.0,25.0,24.0,0.0,,5.0,,,5,1,0,1,1.0
15571,302748854,27.0,1.0,urban,0.0,1.0,0.0,0.0,1.0,0.0,Квартира,u_07 (27),Без подписки,,,Credit Cards,Preapprove,2022-07-29,8.0,"Дозвон, Отказ",Отказ прослушать предложение,114442.0,31.0,29.0,,,10.0,,,4,0,0,0,1.0
15573,270554220,29.0,0.0,urban,0.0,0.0,1.0,1.0,1.0,0.0,Квартира,u_02 (5),Без подписки,,,MVNO,Afterfilling,2022-02-13,40.0,"Дозвон, Отказ",Отказ прослушать предложение,6745.0,50.0,48.0,0.0,,60.0,,,6,1,0,0,1.0
15574,374825703,22.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-05-05,7.0,"Дозвон, Отказ",Отказ прослушать предложение,189878.0,24.0,23.0,0.0,,2.0,,,4,0,0,0,
15575,531783644,18.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Meeting,2023-11-09,47.0,"Дозвон, Отказ",Не нужен продукт,223598.0,56.0,55.0,0.0,,2.0,Россия,Холост/не замужем,3,0,0,0,
15577,259795994,24.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Afterfilling,2022-11-21,106.0,"Дозвон, Отказ",Нет потребности в кредите,156643.0,57.0,55.0,0.0,,4.0,,,0,0,0,0,
15579,476288520,63.0,1.0,town,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,t_08 (30),Pro,,,Credit Cards,Preapprove,2024-01-10,85.0,"Дозвон, Отказ",Отказ прослушать предложение,185722.0,47.0,46.0,0.0,,11.0,,,2,0,0,1,0.0
15580,296552905,38.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-01-13,26.0,"Дозвон, Отказ",Кредитная карта не нужна,247239.0,53.0,52.0,0.0,,0.0,,,5,1,0,0,
15582,159020677,37.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-08-16,24.0,"Дозвон, Отказ",Кредит уже не нужен,160167.0,20.0,18.0,,,0.0,,,1,0,0,0,
15583,385654044,31.0,1.0,town,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,t_05 (19),Без подписки,,26436.48,Debit Cards,Meeting,2024-01-23,156.0,"Дозвон, Успешно",Назначена встреча,242217.0,29.0,31.0,0.0,,1.0,Россия,Холост/не замужем,1,0,1,0,0.0
15584,109218109,30.0,1.0,rural,0.0,1.0,1.0,1.0,1.0,0.0,Нет своего жилья,r_02 (7),Без подписки,,,Credit Cards,Preapprove,2023-12-13,25.0,"Дозвон, Отказ",Кредитная карта не нужна,235421.0,36.0,35.0,1.0,,1.0,,,2,0,0,0,0.0
15587,57330318,36.0,1.0,town,0.0,1.0,1.0,0.0,1.0,1.0,Нет своего жилья,t_01 (4),Pro,,,Credit Cards,Preapprove,2023-11-20,17.0,"Дозвон, Отказ",Третье лицо,236822.0,49.0,48.0,0.0,,0.0,,,0,0,0,1,0.0
15588,432912574,25.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-04-17,34.0,"Дозвон, Отказ",Кредитная карта не нужна,264634.0,25.0,24.0,0.0,,0.0,,,2,0,0,0,
15589,54414591,38.0,0.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,m_04 (11),Без подписки,,,Credit Cards,Preapprove,2023-08-17,19.0,"Дозвон, Отказ",Кредитная карта не нужна,197859.0,40.0,38.0,0.0,,3.0,,,3,0,0,0,1.0
15590,488253864,61.0,1.0,rural,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,r_05 (24),Pro,,,Secured Loan,Afterfilling,2024-04-05,29.0,"Дозвон, Отказ",Не звонить,167703.0,34.0,33.0,0.0,,17.0,,,4,0,0,1,0.0
15591,522987418,60.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-02-05,42.0,"Дозвон, Отказ",Кредитная карта не нужна,191371.0,35.0,34.0,0.0,,10.0,,,0,0,0,0,
15592,431879850,56.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-05-06,207.0,"Дозвон, Отказ",Кредитная карта не нужна,142362.0,55.0,54.0,0.0,,78.0,,,0,0,0,0,
15593,401487469,28.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-06-01,84.0,"Дозвон, Отказ",Кредит уже не нужен,131993.0,41.0,38.0,,,4.0,,,2,0,0,0,
15594,137167249,73.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Utilization,2023-06-21,117.0,"Дозвон, Успешно",Готов использовать карту,191315.0,22.0,21.0,0.0,,,,,2,0,1,0,
15595,66315730,37.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-12-15,63.0,"Дозвон, Отказ",Кредитная карта не нужна,174810.0,65.0,63.0,,,0.0,,,3,0,0,0,
15597,431257775,55.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-02-02,12.0,"Дозвон, Отказ",Третье лицо,239661.0,46.0,45.0,0.0,,2.0,,,4,0,0,0,
15598,569696986,18.0,0.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,u_09 (32),Без подписки,,,MVNO,Incoming,2024-05-09,33.0,"Дозвон, Отказ",Другое,39044.0,28.0,28.0,0.0,,66.0,,,3,0,0,0,1.0
15599,158756254,43.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Cold,2023-11-09,4.0,"Дозвон, Отказ","Не звонить, резкий негатив",205474.0,20.0,19.0,1.0,,5.0,,,3,0,0,0,
15600,378717629,39.0,0.0,msk,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,m_06 (15),Без подписки,,19823.5,Cash Loan,Incoming,2023-08-03,136.0,"Дозвон, Отказ",Уже оставил заявку,191799.0,47.0,45.0,0.0,,3.0,,,3,0,0,0,1.0
15601,453695210,37.0,0.0,msk,0.0,0.0,0.0,0.0,0.0,2.0,Квартира,m_04 (11),Без подписки,,11823.5,Debit Cards,Cold,2023-05-19,124.0,"Дозвон, Успешно",Встреча по короткой стратегии,181691.0,22.0,20.0,0.0,,,,,4,0,1,0,1.0
15602,377633043,55.0,0.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,m_09 (25),Без подписки,,,Credit Cards,Preapprove,2023-04-01,35.0,"Дозвон, Отказ",Кредитная карта не нужна,185018.0,54.0,53.0,0.0,,2.0,,,5,1,0,0,1.0
15603,188438792,64.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2024-10-10,42.0,"Дозвон, Отказ",Другое,263451.0,37.0,37.0,0.0,,6.0,,,3,0,0,0,
15604,129776343,43.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-06-11,11.0,"Дозвон, Отказ",Кредитная карта не нужна,267540.0,36.0,35.0,0.0,,2.0,,,1,0,0,0,
15605,169089475,29.0,1.0,urban,0.0,0.0,1.0,1.0,1.0,0.0,Квартира,u_02 (5),Без подписки,,,Debit Cards,Meeting,2022-02-10,326.0,"Дозвон, Успешно",Назначена встреча,128937.0,56.0,53.0,0.0,,2.0,,,3,0,1,0,1.0
15606,68374032,42.0,0.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,u_11 (39),Без подписки,,,Credit Cards,Preapprove,2022-01-17,38.0,"Дозвон, Отказ",Кредит уже не нужен,129851.0,21.0,18.0,,,1.0,,,0,0,0,0,1.0
15607,130235180,43.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Meeting,2022-11-29,75.0,"Дозвон, Отказ",Заявку не оставлял,167703.0,34.0,32.0,0.0,,1.0,,,1,0,0,0,
15609,350488923,58.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-08-24,45.0,"Дозвон, Отказ",Отказ прослушать предложение,161880.0,31.0,29.0,,,,,,2,0,0,0,
15610,454132073,47.0,1.0,,,,,,,,,,Без подписки,,,Car Loan,Agreement,2022-12-22,1101.0,"Дозвон, Успешно",Назначена встреча,138438.0,39.0,37.0,0.0,,10.0,,,3,0,1,0,
15611,156170078,29.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-06-17,11.0,"Дозвон, Отказ",Не звонить,109889.0,24.0,23.0,1.0,,54.0,,,0,0,0,0,
15612,476075451,52.0,0.0,,,,,,,,,,Pro,,,Credit Cards,Preapprove,2024-07-23,22.0,"Дозвон, Отказ",Отказ прослушать предложение,157519.0,20.0,20.0,0.0,,24.0,,,1,0,0,1,
15613,428451116,34.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_04 (16),Pro,,,Credit Cards,Preapprove,2023-07-12,176.0,"Дозвон, Отказ",Кредитная карта не нужна,142362.0,55.0,53.0,0.0,,68.0,,,2,0,0,1,0.0
15614,549437260,35.0,0.0,,,,,,,,,,Без подписки,,,Investment,Utilization,2024-02-20,37.0,"Дозвон, Отказ",Сам разберется,237626.0,47.0,46.0,0.0,,3.0,Россия,Холост/не замужем,1,0,0,0,
15615,305869195,42.0,0.0,msk,0.0,1.0,1.0,0.0,1.0,1.0,Квартира,m_04 (11),Без подписки,,,Credit Cards,Preapprove,2023-04-18,32.0,"Дозвон, Отказ",Кредитная карта не нужна,109957.0,31.0,30.0,0.0,,24.0,,,1,0,0,0,1.0
15616,423674436,21.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_02 (8),Без подписки,,,MVNO,Afterfilling,2022-04-14,65.0,"Дозвон, Отказ",Нет продаж,143610.0,30.0,27.0,,,0.0,,,3,0,0,0,0.0
15617,201266743,27.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_05 (19),Без подписки,,,Credit Cards,Preapprove,2022-09-28,27.0,"Дозвон, Отказ",Кредит уже не нужен,109997.0,67.0,65.0,,,28.0,,,2,0,0,0,0.0
15618,285759057,33.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,u_04 (14),Без подписки,,27823.5,Casco,Afterfilling,2023-06-24,33.0,"Дозвон, Отказ",отказ от диалога,29998.0,48.0,47.0,1.0,,79.0,,,5,1,0,0,1.0
15619,447607053,46.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_06 (28),Premium,,,MVNO,Afterfilling,2024-02-02,218.0,"Дозвон, Отказ",Другое,205474.0,20.0,19.0,1.0,,7.0,,,4,0,0,1,0.0
15620,407586813,18.0,1.0,msk,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,m_11 (34),Pro,,15260.6,Secured Loan,Upsell,2024-10-24,62.0,"Дозвон, Отказ",Нет авто для залога,255720.0,49.0,49.0,0.0,,8.0,,,3,0,0,1,1.0
15621,537325737,45.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Meeting,2024-01-10,67.0,"Дозвон, Отказ",Другое,239576.0,57.0,56.0,0.0,,2.0,,,2,0,0,0,
15622,342151537,54.0,0.0,rural,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,r_01 (6),Без подписки,,,Credit Cards,Preapprove,2024-02-14,71.0,"Дозвон, Отказ",Другой банк,254369.0,21.0,20.0,0.0,,0.0,Россия,Холост/не замужем,2,0,0,0,0.0
15623,347208092,49.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,u_06 (23),Pro,16433.49,14823.5,MVNO,Afterfilling,2024-01-30,22.0,"Дозвон, Отказ",Другое,208829.0,21.0,20.0,,,7.0,,,1,0,0,1,1.0
15624,337444698,32.0,1.0,,,,,,,,,,Pro,,,MVNO,Cold,2023-08-17,220.0,"Дозвон, Успешно",Полная заявка,214280.0,19.0,18.0,0.0,,0.0,,,3,0,1,1,
15625,426029775,21.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Meeting,2022-05-03,50.0,"Дозвон, Успешно",Назначена встреча,105178.0,25.0,22.0,,,,,,1,0,1,0,
15626,352561329,52.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-03-15,8.0,"Дозвон, Отказ",Отказ прослушать предложение,259644.0,41.0,40.0,0.0,,0.0,Россия,Холост/не замужем,4,0,0,0,
15627,485408104,23.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Afterfilling,2023-03-02,22.0,"Дозвон, Отказ",Грубо попросил не звонить,190065.0,22.0,20.0,,,0.0,,,3,0,0,0,
15628,293383137,34.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-04-12,32.0,"Дозвон, Отказ",Кредитная карта не нужна,179260.0,26.0,25.0,0.0,,2.0,Россия,Женат/замужем,4,0,0,0,
15629,402021599,41.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-07-01,61.0,"Дозвон, Отказ",Кредит уже не нужен,155319.0,20.0,18.0,,,0.0,,,4,0,0,0,
15630,423181495,24.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,u_09 (32),Без подписки,,,Credit Cards,Preapprove,2024-03-25,66.0,"Дозвон, Отказ",Отказ прослушать предложение,252736.0,51.0,50.0,0.0,,1.0,,,0,0,0,0,1.0
15631,525068858,30.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-04-12,4.0,"Дозвон, Отказ",Не звонить,251221.0,33.0,33.0,0.0,,2.0,,,4,0,0,0,
15632,194266172,38.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,u_10 (35),Без подписки,,,Credit Cards,Utilization,2022-07-12,249.0,"Дозвон, Отказ",Не знает когда будет пользоваться,14892.0,49.0,47.0,1.0,,53.0,,,1,0,0,0,1.0
15633,519136431,18.0,0.0,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Без подписки,,,Credit Cards,Utilization,2023-09-21,69.0,"Дозвон, Отказ",Отказ от использования КК,40200.0,46.0,45.0,0.0,,109.0,,,3,0,0,0,0.0
15634,309362749,66.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_11 (42),Pro,,,Cash Loan,Preapprove,2023-12-26,21.0,"Дозвон, Отказ",Другое,208722.0,28.0,27.0,0.0,,5.0,Россия,Холост/не замужем,1,0,0,1,0.0
15635,313957992,44.0,0.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,u_11 (39),Без подписки,,,Credit Cards,Preapprove,2023-08-22,23.0,"Дозвон, Отказ",Кредитная карта не нужна,221568.0,21.0,20.0,1.0,,0.0,,,1,0,0,0,1.0
15636,285529142,32.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_07 (29),Без подписки,,,Cash Loan,Activation,2024-02-04,93.0,"Дозвон, Отказ",Активирует самостоятельно позднее,203416.0,38.0,37.0,0.0,,8.0,,,6,1,0,0,0.0
15638,367088613,26.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,u_09 (32),Pro,,,Cash Loan,Preapprove,2024-04-16,18.0,"Дозвон, Отказ",Третье лицо,215719.0,27.0,28.0,1.0,,8.0,,,1,0,0,1,1.0
15639,270719984,28.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_05 (19),Без подписки,12823.5,,Credit Cards,Preapprove,2023-12-30,44.0,"Дозвон, Отказ",Кредитная карта не нужна,242943.0,21.0,20.0,0.0,,0.0,,,5,1,0,0,0.0
15640,150029746,28.0,1.0,,,,,,,,,,Без подписки,,,Cash Loan,Agreement,2023-08-02,28.0,"Дозвон, Отказ",Отказ прослушать предложение,108662.0,58.0,57.0,1.0,,23.0,,,2,0,0,0,
15641,476402357,,,,,,,,,,,,Без подписки,,,Cash Loan,Incoming,2023-01-09,162.0,"Дозвон, Отказ",Перезвонит самостоятельно,14462.0,51.0,49.0,0.0,,69.0,,,0,0,0,0,
15642,364771559,24.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-10-21,57.0,"Дозвон, Отказ",Кредитная карта не нужна,139863.0,29.0,28.0,,,,,,4,0,0,0,
15643,523768581,40.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-01-30,21.0,"Дозвон, Отказ",Отказ прослушать предложение,186697.0,21.0,20.0,0.0,,11.0,,,1,0,0,0,
15644,128513648,28.0,0.0,msk,0.0,1.0,0.0,0.0,1.0,0.0,Нет своего жилья,m_02 (2),Без подписки,,,MVNO,Afterfilling,2022-05-18,230.0,"Дозвон, Успешно",Назначена встреча,80687.0,59.0,57.0,0.0,,14.0,,,2,0,1,0,1.0
15645,175073244,23.0,0.0,town,0.0,1.0,0.0,0.0,1.0,0.0,Квартира,t_05 (19),Pro,9416.88,17108.0,MVNO,Afterfilling,2024-10-11,25.0,"Дозвон, Отказ",Уже является абонентом ТМ,6745.0,50.0,50.0,0.0,,92.0,,,4,0,0,1,0.0
15646,518931792,36.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,m_02 (2),Без подписки,,27323.5,Cash Loan,Upsell,2023-10-02,236.0,"Дозвон, Отказ",Кредит уже не нужен,136943.0,27.0,26.0,0.0,,75.0,,,0,0,0,0,1.0
15647,372206142,24.0,1.0,town,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,t_05 (19),Pro,17688.77,16918.0,MVNO,Cold,2024-07-06,9.0,"Дозвон, Отказ",Другое,39044.0,28.0,28.0,0.0,,68.0,,,5,1,0,1,0.0
15648,336873296,36.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Meeting,2024-03-23,113.0,"Дозвон, Отказ",Не устраивают условия продуктов,160625.0,48.0,48.0,0.0,,19.0,,,5,1,0,0,
15649,374978751,55.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-04-16,90.0,"Дозвон, Отказ",Кредитная карта не нужна,80760.0,52.0,51.0,0.0,,37.0,,,1,0,0,0,
15650,296997378,37.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,t_04 (16),Без подписки,,,Investment,Utilization,2023-10-27,53.0,"Дозвон, Отказ",Отказ от диалога,169086.0,32.0,31.0,1.0,,12.0,,,4,0,0,0,0.0
15651,55675556,41.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-10-10,37.0,"Дозвон, Отказ",Кредитная карта не нужна,138756.0,38.0,35.0,,,7.0,,,0,0,0,0,
15652,431285135,27.0,1.0,town,0.0,0.0,1.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Pro,,14112.5,Credit Cards,Preapprove,2024-08-20,23.0,"Дозвон, Отказ",Кредитная карта не нужна,280262.0,45.0,45.0,0.0,,2.0,,,1,0,0,1,0.0
15653,348888975,18.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Без подписки,,,Investment,Reutilization,2023-07-30,96.0,"Дозвон, Отказ",Своя стратегия,184241.0,43.0,42.0,0.0,,6.0,,,6,1,0,0,0.0
